year,recipient_name,usd_disbursement,usd_disbursement_deflated
2019,"Caribbean, regional",164.535366,178.038371
2019,"Western Africa, regional",145.419196,151.434043
2019,"Central America, regional",16.254324,17.00962
2019,"Middle Africa, regional",19.050942,20.027331
2019,Marshall Islands,68.18737,73.089513
2019,Palau,24.834711,22.42668
2019,"Melanesia, regional",3.947389,4.079008
2019,Tokelau,18.760441,20.04467
2019,Cook Islands,30.607073,32.793165
2019,Micronesia,88.857226,95.759028
2019,Nauru,54.330466,57.220605
2019,Niue,18.777432,20.152271
2019,Montserrat,36.261725,38.471094
2019,Wallis and Futuna,113.94627,114.958663
2019,Saint Helena,53.812029,57.366205
2020,Sierra Leone,874.825778999999,891.543375999998
2020,Djibouti,304.886746,304.863053
2020,"Bilateral, unspecified",39903.8524490002,41141.057448
2020,Burundi,450.171902000001,460.202433
2020,Bosnia and Herzegovina,604.025768,609.026439
2020,Kenya,4252.06252800001,4357.855492
2020,Ghana,2438.615106,2508.89997999999
2020,Tanzania,2427.541892,2546.80512800001
2020,Albania,365.915694,367.722311
2020,Moldova,612.513171,616.923150000001
2020,Georgia,1246.984413,1245.14132
2020,Nigeria,3042.67763,3165.422665
2020,Malawi,1433.357293,1508.572391
2020,Serbia,787.15317,772.18955
2020,North Macedonia,360.485819,361.963327
2020,Uzbekistan,1580.495316,1531.662873
2020,Türkiye,1877.8894,1852.166243
2020,Kosovo,554.337478,561.990925
2020,Kazakhstan,105.755935,106.437613
2020,Azerbaijan,261.898739,255.639549
2020,Jordan,2969.12018699999,3076.314205
2020,West Bank and Gaza Strip,1556.604225,1597.025063
2020,India,5278.25298599999,4975.39122999999
2020,Ukraine,2433.757545,2457.421467
2020,China (People's Republic of),1495.500675,1497.862736
2020,Argentina,125.993797,127.142192
2020,Mexico,922.205388,910.052624
2020,Belarus,315.211869,313.290445
2020,Brazil,961.635415000001,943.205579999999
2020,Ethiopia,4698.52790200001,4860.50999300001
2020,South Africa,1388.099461,1479.72007
2020,Colombia,1811.696285,1877.110467
2020,Panama,199.141092,200.864052
2020,Nepal,1774.889703,1832.523376
2020,Rwanda,1624.548389,1664.076111
2020,Peru,604.691755,620.11798
2020,Guatemala,642.082565,663.303929000001
2020,Viet Nam,2480.406994,2404.807893
2020,Costa Rica,229.559918,224.602697
2020,Myanmar,2718.61131700001,2572.211696
2020,Uganda,2935.825746,3049.083486
2020,Egypt,2836.056222,2805.05391499999
2020,Venezuela,178.495481,164.21843
2020,Philippines,2003.793676,1798.596398
2020,Morocco,2787.14549,2759.652803
2020,Honduras,1215.068758,1251.474268
2020,Fiji,176.062545,176.809996
2020,Senegal,1737.41442700001,1761.39381400001
2020,Paraguay,374.416536,365.141487
2020,Sri Lanka,840.567497,803.491563999999
2020,Ecuador,345.999213000001,343.932313
2020,Togo,580.740168000001,591.024635
2020,Liberia,691.221043,724.587811
2020,Côte d'Ivoire,1750.027829,1776.662674
2020,Kyrgyzstan,556.227233000001,528.55159
2020,Gambia,323.571751,329.309616
2020,Thailand,382.728333000001,347.552761
2020,Armenia,310.961009,284.650694
2020,Cameroon,1306.894869,1335.412609
2020,Chad,858.018583000001,869.861228
2020,Indonesia,3433.954827,3247.587791
2020,Algeria,261.32473,256.482144
2020,Benin,1108.393988,1133.937826
2020,Cuba,526.192801,171.04513
2020,Haiti,797.856723000001,842.204585
2020,Zimbabwe,744.412359,772.719278
2020,Dominican Republic,445.1259,438.487421
2020,Democratic People's Republic of Korea,103.164226,36.530937
2020,Cambodia,1485.88534099999,1464.768666
2020,Maldives,322.733953,317.720982
2020,Papua New Guinea,1096.304825,1143.784663
2020,Bolivia,443.520367,448.400705
2020,Burkina Faso,1686.054006,1712.384819
2020,Turkmenistan,32.511772,33.028728
2020,Solomon Islands,214.294947,227.794841
2020,Guinea,796.460025000001,811.799790999998
2020,Pakistan,3419.399698,3520.175225
2020,Sudan,1752.158615,1797.28237
2020,Zambia,1057.586097,1114.966671
2020,Bhutan,219.904992,220.444799
2020,Congo,213.05178,213.501452
2020,Mauritius,419.256875,404.549712
2020,Syrian Arab Republic,774.038479,747.54028
2020,South Sudan,817.641565000001,866.078177999999
2020,Lebanon,1026.398743,1056.442365
2020,Tajikistan,764.340745,765.313416
2020,Nicaragua,517.151649000001,525.612448
2020,Suriname,30.332715,30.885347
2020,Guyana,69.795217,70.982851
2020,Botswana,91.6031070000001,96.130639
2020,States Ex-Yugoslavia unspecified,11.249009,11.665913
2020,Jamaica,86.348632,87.9715860000001
2020,Iraq,1779.097042,1673.635308
2020,Dominica,70.546513,72.52466
2020,El Salvador,336.554656,355.129188
2020,Palau,66.152434,61.569966
2020,Micronesia,165.229612,178.868088
2020,Marshall Islands,185.357084,197.583801
2020,Nauru,28.092945,30.1105
2020,Madagascar,1272.886062,1288.904812
2020,Guinea-Bissau,154.514962,156.882918
2020,Democratic Republic of the Congo,2583.579308,2667.160819
2020,Afghanistan,3732.451079,3899.678525
2020,Montenegro,262.4546,260.55478
2020,Iran,184.157372,181.54983
2020,Eswatini,112.137528,119.077898
2020,Mali,1468.800539,1521.08392100001
2020,Gabon,74.349675,72.285781
2020,Lesotho,199.573815,211.060194
2020,Namibia,209.040943,218.77214
2020,Niger,1769.260474,1819.090657
2020,Mozambique,2485.34344,2575.509668
2020,Cabo Verde,176.715601,178.556756
2020,Angola,168.860168,175.465789
2020,Saint Helena,69.304852,69.730412
2020,Eritrea,61.6515,62.662922
2020,Mauritania,681.085261,691.955742999999
2020,Yemen,1016.254416,1034.249635
2020,Mongolia,797.166894,748.631111999998
2020,Central African Republic,543.806483,548.208852
2020,Somalia,2750.222384,2833.553745
2020,Saint Vincent and the Grenadines,60.10167,61.505556
2020,Lao People's Democratic Republic,606.157104999999,607.106277
2020,Tunisia,1578.767394,1569.565054
2020,Sao Tome and Principe,93.428188,94.4899139999999
2020,Bangladesh,5904.67338,5614.507822
2020,Samoa,173.749306,180.198924
2020,"South of Sahara, regional",2508.930341,2544.03493
2020,Belize,73.5558830000001,75.657266
2020,"Caribbean & Central America, regional",290.813479,297.938214
2020,"America, regional",852.021484000001,895.395695
2020,Saint Lucia,101.088926,103.650431
2020,Timor-Leste,245.915057,259.467354
2020,Tonga,152.439909,155.828697
2020,"Africa, regional",4521.18481400001,4616.787015
2020,"South America, regional",595.828402000001,595.399877
2020,Vanuatu,135.327194,142.324549
2020,"Oceania, regional",425.814915,450.170786
2020,Grenada,74.066849,75.834043
2020,Antigua and Barbuda,22.718457,23.35708
2020,"Europe, regional",1087.133495,1102.323636
2020,"Central Asia, regional",177.930925,182.108158
2020,Libya,221.615232,226.456917
2020,"Middle East, regional",771.096612,808.794801000001
2020,"Far East Asia, regional",302.046178999999,311.46286
2020,Comoros,122.810897,123.366057
2020,Malaysia,73.39948,73.257498
2020,"Caribbean, regional",174.414838,184.775009
2020,"South Asia, regional",122.153564,123.911742
2020,Kiribati,59.1770060000001,60.583824
2020,Tokelau,16.253493,17.270049
2020,Equatorial Guinea,9.764052,9.817757
2020,"Asia, regional",1326.223525,1385.47041
2020,"Melanesia, regional",11.472682,11.560017
2020,Niue,22.080337,23.504861
2020,"Western Africa, regional",542.709999,551.633753999999
2020,"Eastern Africa, regional",295.737486,306.252812
2020,Tuvalu,40.279805,42.099983
2020,"South & Central Asia, regional",42.290051,45.045624
2020,"Southern Africa, regional",49.2833,52.704017
2020,"North of Sahara, regional",397.064268,395.667241
2020,"Central America, regional",87.356566,92.914239
2020,"Middle Africa, regional",96.20857,115.112289
2020,Montserrat,49.511823,49.901219
2020,Wallis and Futuna,117.931587,113.898028
2020,"Micronesia, regional",0,0
2021,"Bilateral, unspecified",47333.473492,45953.4452000002
2021,"Middle East, regional",503.393814,482.39122
2021,Zimbabwe,869.15693,862.435255000002
2021,Democratic Republic of the Congo,2734.260423,2667.552934
2021,Albania,771.790089999997,724.401509999997
2021,Congo,198.435243,188.824164
2021,Sao Tome and Principe,75.8981429999999,72.30749
2021,Costa Rica,161.611029,156.466023000001
2021,Côte d'Ivoire,1766.564678,1699.348329
2021,Djibouti,183.128396,175.920144
2021,Dominica,64.792217,62.489369
