year,recipient_name,usd_disbursement,usd_disbursement_deflated
2019,Bangladesh,5395.176517,5462.772646
2019,Pakistan,3262.62080299999,3439.438823
2019,India,5952.42017000003,5680.536317
2019,Myanmar,2094.20228599999,2063.695496
2019,Uzbekistan,1246.557159,1202.511417
2019,Turkmenistan,28.721287,29.538649
2019,Tajikistan,407.44798,413.168319000001
2019,Kyrgyzstan,523.319964,441.424275
2019,Cameroon,1422.982438,1478.90328700001
2019,Kazakhstan,107.715572,111.428535
2019,Mali,1889.74801,2016.076273
2019,"South of Sahara, regional",3425.981882,3629.07617199999
2019,Iraq,2216.85866,2319.366999
2019,Mongolia,396.961987,387.427241999999
2019,Türkiye,2611.677156,2678.14141699999
2019,Belize,51.027955,53.881259
2019,Belarus,217.610825,220.266273
2019,"Asia, regional",1135.748104,1195.998495
2019,Viet Nam,2369.648858,2349.69713
2019,Philippines,1511.322111,1385.23167200001
2019,Lao People's Democratic Republic,713.290182,735.557755000002
2019,West Bank and Gaza Strip,2304.40341,2435.762373
2019,Jordan,2939.282035,3154.630119
2019,Iran,209.791668,214.194061
2019,Brazil,614.828561999999,631.436922
2019,Cuba,517.268027,165.278294
2019,Costa Rica,82.043439,78.887606
2019,Zambia,994.851099999999,1064.529935
2019,Tanzania,2282.222578,2450.167639
2019,Namibia,187.241065,197.227461
2019,Zimbabwe,860.343219999999,923.445124000002
2019,Malawi,1215.010223,1305.869189
2019,Madagascar,783.978402999996,815.793469999998
2019,Liberia,593.029206,634.056882
2019,Kenya,3563.347031,3753.811872
2019,Burundi,608.020046999999,641.360504000001
2019,Antigua and Barbuda,28.889111,29.994305
2019,Egypt,3084.72466,3156.10512300001
2019,Ethiopia,4846.45642700001,5191.03080499999
2019,Lebanon,1385.590381,1491.27297099999
2019,Maldives,114.629815,118.36201
2019,Argentina,294.819589,310.068205
2019,Venezuela,260.056619,274.540276
2019,Colombia,1082.821451,1192.969388
2019,Morocco,1662.596537,1709.79490800001
2019,Sudan,1556.581764,1660.851192
2019,Tunisia,1559.553158,1587.147401
2019,Ghana,1070.32086,1138.039756
2019,Malaysia,112.102576,109.693879
2019,Nepal,1540.998573,1620.086
2019,Lesotho,170.468063,183.488286
2019,Mauritania,517.061605,541.716273000001
2019,Chad,689.175601,725.097471
2019,Benin,677.305636999999,719.334439
2019,Bhutan,195.086307,199.404694
2019,Kiribati,57.641558,60.140218
2019,Burkina Faso,1258.608076,1327.498014
2019,Djibouti,308.531266,315.062384
2019,Côte d'Ivoire,1304.819787,1348.340392
2019,Mauritius,83.9665810000002,86.3523860000001
2019,Niger,1488.092974,1579.463439
2019,Eswatini,90.209723,97.143337
2019,Cabo Verde,179.488104,186.146604
2019,Rwanda,1208.762674,1273.05998
2019,Gambia,231.145359,242.209175
2019,Guinea-Bissau,124.39243,128.82926
2019,Sao Tome and Principe,53.628532,55.704105
2019,Dominican Republic,196.33255,205.796406
2019,Solomon Islands,227.872348,250.99915
2019,Senegal,1560.041763,1639.164836
2019,Grenada,31.413406,33.169327
2019,Eritrea,347.715617,366.472703
2019,Sri Lanka,770.485287999999,765.060579
2019,Guyana,127.7392,148.341579
2019,Paraguay,197.216096,194.830396
2019,Tonga,110.803483,115.383057
2019,Togo,415.914598,433.418942
2019,El Salvador,363.511443,392.666410000001
2019,Honduras,566.377795,599.048363000001
2019,Equatorial Guinea,82.328641,87.045177
2019,Ecuador,576.440373999999,593.463445
2019,States Ex-Yugoslavia unspecified,12.760994,13.706446
2019,Guatemala,434.958239000001,466.456017
2019,Dominica,73.076674,77.222722
2019,Papua New Guinea,708.934348999999,771.577382000001
2019,Algeria,254.536409,260.430821
2019,South Sudan,1679.648186,1830.562634
2019,Peru,588.940056999998,620.540330000001
2019,"Africa, regional",3353.68019800001,3535.110194
2019,"Oceania, regional",364.592146999999,391.883641
2019,Panama,89.283589,92.0272540000001
2019,"North of Sahara, regional",117.210016,122.790437
2019,"Eastern Africa, regional",95.17023,95.217091
2019,Thailand,422.326941,391.928387999999
2019,"Caribbean & Central America, regional",456.733634,496.132726000001
2019,Libya,295.136702,312.997543
2019,Saint Vincent and the Grenadines,85.994872,90.172513
2019,"South America, regional",292.211003999999,315.022997
2019,Gabon,161.905126,162.972267
2019,Somalia,1730.788341,1873.335874
2019,"South & Central Asia, regional",85.672852,90.288542
2019,"Far East Asia, regional",258.616592,277.328587
2019,"South Asia, regional",99.406124,104.994229
2019,"Middle East, regional",1016.79376,1059.229316
2019,Jamaica,148.942937,157.203463
2019,Fiji,130.602564,138.641546
2019,"Southern Africa, regional",8.511251,8.724588
2019,Saint Lucia,35.941647,37.211555
2019,Timor-Leste,231.310921,238.629248
2019,Botswana,86.589389,92.770004
2019,Vanuatu,134.904359,145.105535
2019,Suriname,34.289927,35.296818
2019,Tuvalu,36.858016,39.056999
2019,"Caribbean, regional",177.568124,192.461693
2019,"Western Africa, regional",152.725381,159.076911
2019,"Central America, regional",16.254324,17.00962
2019,"Middle Africa, regional",19.050942,20.027331
2019,Marshall Islands,69.270201,74.257285
2019,Palau,25.144224,22.778211
2019,"Melanesia, regional",3.947389,4.079008
2019,Tokelau,19.056361,20.36051
2019,Cook Islands,30.607073,32.793165
2019,Micronesia,95.185111,102.937504
2019,Nauru,54.330466,57.220605
2019,Niue,18.842144,20.220821
2019,Montserrat,36.261725,38.471094
2019,Wallis and Futuna,114.881804,115.917157
2019,Saint Helena,53.812029,57.366205
2020,Sierra Leone,906.130550999999,923.308888999998
2020,Djibouti,321.01351,321.723514
2020,"Bilateral, unspecified",44850.0273430005,46457.3625829999
2020,Burundi,517.966256000001,531.618272
2020,Bosnia and Herzegovina,642.485913,648.072580000001
2020,Kenya,4553.03751200001,4670.10195000001
2020,Ghana,2448.964171,2519.52285999999
2020,Tanzania,2494.413626,2617.90331600001
2020,Albania,442.059391,448.207191
2020,Moldova,613.514142,617.963892000001
2020,Georgia,1250.025821,1248.326672
2020,Nigeria,3690.48258599999,3859.437404
2020,Malawi,1522.798754,1604.826404
2020,Serbia,810.87183,796.386281999999
2020,North Macedonia,368.80183,370.374541
2020,Türkiye,2712.119763,2683.575062
2020,Uzbekistan,1584.064507,1535.337867
2020,Kosovo,556.83401,564.56387
2020,Kazakhstan,125.075474,126.335989
2020,Azerbaijan,271.443868,265.42
2020,Jordan,3365.53930999999,3494.32003700001
2020,West Bank and Gaza Strip,2043.436225,2096.925886
2020,India,5348.53703399999,5047.62429999999
2020,Ukraine,2551.381608,2579.578299
2020,China (People's Republic of),1535.98749,1539.406289
2020,Argentina,135.785655,137.201604
2020,Mexico,946.640025,936.382156
2020,Belarus,331.030322,329.473277
2020,Brazil,979.688793000001,962.486675999999
2020,Ethiopia,5468.243832,5671.698427
2020,South Africa,1403.493455,1495.627447
2020,Colombia,2117.526148,2207.22165
2020,Panama,207.676059,209.708561
2020,Nepal,1949.147276,2006.107994
2020,Rwanda,1685.87867,1728.418465
2020,Peru,645.580999,664.412431
2020,Guatemala,670.21144,692.544386000001
2020,Viet Nam,2570.532902,2496.724799
2020,Costa Rica,237.673529,232.954356
2020,Myanmar,2917.869088,2782.374466
2020,Uganda,3208.42820200001,3338.352661
2020,Egypt,2894.90225,2867.22067199999
2020,Venezuela,333.259974,326.272069
2020,Philippines,2051.302024,1848.804907
2020,Morocco,2810.641341,2783.443911
2020,Honduras,1312.084877,1351.716798
2020,Fiji,195.007382,196.677031
2020,Senegal,1757.13614300001,1781.98767100001
2020,Paraguay,382.318377,373.329399
2020,Sri Lanka,858.516888000001,821.999496999999
2020,Ecuador,402.173333000001,404.467394
2020,Togo,584.170104000001,594.535925
2020,Liberia,701.430919,734.970488
2020,Côte d'Ivoire,1769.190735,1796.306638
2020,Kyrgyzstan,571.863931000001,544.64255
2020,Gambia,325.380954,331.099398
2020,Thailand,409.418764000001,376.586189999999
2020,Armenia,318.860725,292.639054
2020,Cameroon,1492.25911,1530.238375
2020,Chad,1059.289843,1083.064241
2020,Indonesia,3471.35344,3285.121653
2020,Algeria,282.352077,278.230433
2020,Benin,1116.056958,1141.806579
2020,Cuba,532.731879999999,177.599604
2020,Haiti,915.634205000001,965.623522999999
2020,Zimbabwe,993.061935,1032.024829
2020,Dominican Republic,447.912513,441.357452
2020,Democratic People's Republic of Korea,126.01966,60.517115
2020,Cambodia,1490.74403799999,1469.76704
2020,Maldives,335.607733,330.937757
2020,Papua New Guinea,1106.613194,1154.960517
2020,Bolivia,449.703544,454.638244
2020,Burkina Faso,1880.23029,1914.217793
2020,Turkmenistan,37.941019,38.609407
2020,Solomon Islands,218.98296,233.013443
2020,Guinea,805.287727000001,820.799293999998
2020,Pakistan,3608.117083,3714.928263
2020,Sudan,2356.598481,2437.696394
2020,Zambia,1077.297865,1134.917048
2020,Bhutan,221.326695,221.895146
2020,Congo,235.735456,237.630778
2020,Mauritius,421.941308,407.163055
2020,Syrian Arab Republic,10041.603405,10647.498375
2020,South Sudan,1826.792258,1963.181209
2020,Lebanon,1555.432572,1621.959976
2020,Tajikistan,784.741931,786.311921999999
2020,Nicaragua,536.374782000001,545.292384
2020,Suriname,30.788261,31.367959
2020,Guyana,70.398878,71.603349
2020,Botswana,94.7397670000001,99.287542
2020,States Ex-Yugoslavia unspecified,11.277681,11.694842
2020,Jamaica,87.1476690000001,88.7996480000001
2020,Iraq,2502.252496,2442.251389
2020,Dominica,76.196594,78.35861
2020,El Salvador,403.244833,414.377812
2020,Palau,66.432689,61.874142
2020,Micronesia,174.271578,188.954448
2020,Marshall Islands,186.502981,198.804591
2020,Nauru,28.254671,30.282776
2020,Madagascar,1357.469352,1376.256385
2020,Guinea-Bissau,156.601203,158.918605
2020,Democratic Republic of the Congo,3535.17593700001,3689.98816100001
2020,Afghanistan,4263.173743,4461.95156099999
2020,Montenegro,268.4871,266.659038
2020,Iran,241.203663,239.179837
2020,Eswatini,118.602101,125.463066
2020,Mali,1667.760832,1729.80439300001
2020,Gabon,75.168016,73.123181
2020,Lesotho,211.024143,222.537823
2020,Namibia,218.267211,228.140916
2020,Niger,1980.91333900001,2041.796658
2020,Mozambique,2722.08666,2823.888481
2020,Cabo Verde,181.726246,183.699447
2020,Angola,184.823651,191.915788
2020,Saint Helena,69.304852,69.730412
2020,Eritrea,66.173752,67.252056
2020,Mauritania,736.063720000001,748.530085
2020,Yemen,2673.977968,2790.833405
2020,Mongolia,808.704199,760.516003999998
2020,Central African Republic,845.21195,867.704317999998
2020,Somalia,3436.45209,3569.742444
2020,Saint Vincent and the Grenadines,78.725703,80.663452
2020,Lao People's Democratic Republic,615.105074999999,615.701153
2020,Tunisia,1593.384273,1584.424724
2020,Sao Tome and Principe,95.312628,96.4236989999999
2020,Bangladesh,6487.39172000003,6231.32542499999
2020,Samoa,181.981162,188.858154
2020,"South of Sahara, regional",2763.450793,2802.163338
2020,Belize,74.3977720000001,76.536999
2020,"Caribbean & Central America, regional",295.540491,303.803357
2020,"America, regional",982.025495000001,1040.926236
2020,Saint Lucia,102.648615,105.253297
2020,Timor-Leste,251.668221,265.909536
2020,Tonga,165.655984,169.501034
2020,"Africa, regional",4627.61680400002,4730.88983000001
2020,"South America, regional",636.563688000001,635.386328
2020,Vanuatu,158.430029,167.256833
2020,"Oceania, regional",449.855649,477.364692
2020,Grenada,76.754772,78.596937
2020,Antigua and Barbuda,25.993539,26.615326
2020,"Europe, regional",1118.029765,1135.74612
2020,"Central Asia, regional",182.507817,186.711968
2020,Libya,296.51881,302.779898
2020,"Middle East, regional",869.297061,913.568707
2020,"Far East Asia, regional",316.194334999999,326.28981
2020,Comoros,135.971456,136.853538
2020,Malaysia,86.207511,86.537544
2020,"Caribbean, regional",183.773823,195.111475
2020,"South Asia, regional",129.393972,131.721786
2020,Kiribati,59.3114820000001,60.735806
2020,Tokelau,16.358111,17.38063
2020,Equatorial Guinea,9.995272,10.055426
2020,"Asia, regional",1386.703682,1454.724005
2020,"Melanesia, regional",11.943792,12.044267
2020,Niue,22.3168,23.749421
2020,"Western Africa, regional",584.767415999999,594.774208999999
2020,"Eastern Africa, regional",373.539358999999,384.53418
2020,Tuvalu,43.435339,45.350465
2020,"South & Central Asia, regional",52.533621,56.560933
2020,"Southern Africa, regional",54.887748,58.465286
2020,"North of Sahara, regional",401.247512,399.89624
2020,"Central America, regional",102.712652,109.494857
2020,Montserrat,49.798109,50.19549
2020,"Middle Africa, regional",104.44151,123.29668
2020,Wallis and Futuna,118.000123,113.965689
2020,"Micronesia, regional",0,0
2021,"Bilateral, unspecified",51632.7410750001,50355.9681480009
2021,"Middle East, regional",755.780805999999,741.625124999999
2021,Zimbabwe,1008.797919,1003.000307
2021,Mongolia,405.105318,385.649699
2021,Democratic Republic of the Congo,3697.097733,3645.93867099999
2021,Albania,778.595386999997,730.841727999997
2021,Congo,222.638856,213.411733
2021,Sao Tome and Principe,77.2942799999999,73.661678
2021,Costa Rica,164.563026000001,159.353742000001
2021,Côte d'Ivoire,1786.560501,1718.527211
2021,Djibouti,203.790998,196.738333
2021,Dominica,83.540794,80.784818
2021,Dominican Republic,525.885898,494.372322000001
2021,Ecuador,371.134062999999,355.781968
2021,Egypt,9194.19624000003,8772.284364
2021,Sierra Leone,731.184338000001,706.541118999999
2021,El Salvador,291.937535000001,283.276303000002
2021,Solomon Islands,268.898926,256.99965
2021,Tajikistan,608.481841000001,586.769400999999
2021,Equatorial Guinea,16.607818,15.824327
2021,Eswatini,139.963846,139.857846
2021,Ethiopia,4266.841345,4244.383458
2021,Gabon,123.050378,117.373576
2021,Pakistan,4016.714981,3895.547282
2021,Togo,358.970462999999,342.697329000001
2021,Yemen,3972.72422000001,3910.680809
2021,Gambia,263.91777,253.528242
2021,Georgia,980.084554,925.057072000003
2021,Afghanistan,4721.07234500001,4662.55432099999
2021,Ghana,1580.37668,1537.447604
2021,Grenada,78.478961,75.8753760000001
2021,Guinea,617.722628000001,594.843485999998
2021,Guinea-Bissau,177.19247,169.844051
2021,Haiti,1012.034037,1002.84627
2021,Honduras,780.810251999999,771.057594999998
2021,Iraq,1998.745776,1905.897271
2021,Jamaica,74.7875340000001,74.7171459999997
2021,Jordan,3686.364227,3636.68480900001
2021,Kenya,3668.75781599999,3575.886247
2021,Kosovo,470.629339,451.608468
2021,Kyrgyzstan,546.966941,529.497406000001
2021,Lesotho,214.922266,215.43597
2021,Panama,152.472504,140.607104
2021,Liberia,620.408909,608.165313999999
2021,Madagascar,1135.07856199999,1099.306788
2021,Malawi,1228.112037,1217.175091
2021,Rwanda,1385.336955,1333.833662
2021,Samoa,97.6307219999999,93.786567
2021,Mali,1512.302891,1473.067459
2021,Uzbekistan,1304.307677,1210.410432
2021,Vanuatu,173.130047,168.470838
2021,Niger,1848.784985,1797.188875
2021,Mauritania,526.917727000001,506.597411
2021,Moldova,678.182626999999,646.728423999998
2021,Montenegro,213.337497,200.277476
2021,Morocco,2098.371473,1957.309783
2021,Mozambique,2439.659979,2404.713075
2021,Myanmar,1613.638368,1521.34016700001
2021,Bosnia and Herzegovina,794.323793999997,754.726296999996
2021,Namibia,236.770401,232.928897
2021,Nepal,1791.26412,1739.021937
2021,Nicaragua,830.774245,802.645823999998
2021,Serbia,982.846138,916.935832000001
2021,North Macedonia,416.331119,391.98104
2021,Türkiye,3126.703963,2909.911171
2021,Nigeria,3892.91569700001,3842.09944599999
2021,Angola,305.076158999999,294.043491
2021,Argentina,199.740308,189.954467
2021,Armenia,355.890267999999,338.32389
2021,Bangladesh,6406.75249100003,5946.580521
2021,Benin,886.931278999999,866.573340999999
2021,Bolivia,654.875680000001,617.788120000001
2021,Burkina Faso,1723.783327,1663.829809
2021,Burundi,626.551724,606.37849
2021,Cameroon,1247.401275,1200.953198
2021,Central African Republic,663.693859,647.088221000001
2021,Chad,748.704663,726.089335000001
2021,Colombia,2208.60094900001,2165.32819300001
2021,Comoros,155.550428,148.055816
2021,Senegal,1524.556919,1465.914339
2021,Somalia,2539.346788,2454.32858299999
2021,South Africa,1617.993197,1615.18863
2021,South Sudan,2125.319587,2134.289835
2021,Sri Lanka,828.054606999999,781.302788
2021,Saint Lucia,103.775676,99.658193
2021,Saint Vincent and the Grenadines,129.87067,125.604212
2021,Sudan,5000.840513,4898.710777
2021,Suriname,31.50463,30.32906
2021,Tanzania,2844.880845,2792.14770499999
2021,Tonga,116.393859,111.633896
2021,Tunisia,1767.30425600001,1657.81309
2021,Uganda,2741.749912,2694.28442100001
2021,Ukraine,2327.387053,2228.050434
2021,Zambia,1173.050796,1166.197641
2021,"Eastern Africa, regional",440.455632,417.448452
2021,"South Asia, regional",170.003352,161.874504
2021,"Africa, regional",4932.91570599998,4751.62302899999
2021,"Europe, regional",1345.676865,1304.445543
2021,Philippines,2194.059417,1955.777815
2021,Viet Nam,2399.049686,2256.57940100001
2021,"Asia, regional",1771.954265,1689.798851
2021,Cambodia,1508.522627,1391.04038700001
2021,West Bank and Gaza Strip,2174.508471,2088.293951
2021,India,6517.37613100002,5826.669371
2021,"Western Africa, regional",620.698378,600.216430999999
2021,Guatemala,560.788163999999,560.420546999999
2021,"Far East Asia, regional",578.131615000001,578.136459
2021,Indonesia,2778.796444,2555.475505
2021,Brazil,1484.059266,1358.239944
2021,"South America, regional",492.725506,474.83415
2021,"South of Sahara, regional",3683.791649,3600.145195
2021,China (People's Republic of),1203.317056,1136.083691
2021,Bhutan,152.12159,145.655106
2021,Algeria,275.720043,257.015075
2021,Lebanon,1522.863508,1483.980874
2021,"Southern Africa, regional",50.5952470000001,50.822528
2021,Syrian Arab Republic,9699.97101199999,9965.40406099998
2021,Peru,461.910232999998,459.032186999993
2021,Lao People's Democratic Republic,678.285847,647.972274000001
2021,"Caribbean & Central America, regional",248.332546,244.240537
2021,Thailand,421.080866,383.960596
2021,"Middle Africa, regional",147.58755,149.550311
2021,States Ex-Yugoslavia unspecified,26.481957,24.911055
2021,Papua New Guinea,1240.492316,1171.339947
2021,"America, regional",1420.720091,1415.747415
2021,"North of Sahara, regional",489.710894,466.810574
2021,Guyana,160.756443,156.908099
2021,Libya,346.218701999999,335.345912
2021,Venezuela,276.568316,276.388929
2021,Cuba,154.034092,145.716375
2021,Iran,305.648839,283.158157
2021,Mexico,792.244994999996,755.614033999998
2021,Timor-Leste,259.553635,251.774391
2021,Kiribati,74.801807,72.3220909999998
2021,"South & Central Asia, regional",326.290609,334.578789
2021,"Central Asia, regional",261.868984,253.264578
2021,Belarus,164.496855,158.516399
2021,Democratic People's Republic of Korea,22.53286,21.778639
2021,"Central America, regional",127.876252,126.880736
2021,Botswana,111.851086,112.061283
2021,Malaysia,104.823015,99.2416500000001
2021,Paraguay,253.158319,235.542248
2021,"Oceania, regional",653.294532,633.555683
2021,Azerbaijan,200.15466,192.939278
2021,"Melanesia, regional",3.142991,2.940758
2021,Kazakhstan,113.215528,111.22643
2021,Fiji,610.877867,578.921627
2021,Mauritius,359.28681,306.992657
2021,"Micronesia, regional",0.851179,0.82147
2021,"Polynesia, regional",1.178199,1.112324
2021,"Caribbean, regional",176.521059,173.277041
2021,Belize,83.6095340000003,81.2135260000003
2021,Eritrea,48.588573,46.355158
2021,Antigua and Barbuda,6.181479,5.722032
2021,Cabo Verde,176.301176,167.273578
2021,Turkmenistan,31.669182,30.465216
2021,Maldives,189.915381,181.267491
2021,Micronesia,133.94305,140.698278
2021,Marshall Islands,111.298718,116.527242
2021,Palau,50.1429379999999,47.309505
