year,sector_code,recipient_name,usd_disbursement,usd_disbursement_deflated
2021,151,Cabo Verde,18.260746,17.611542
2021,151,Jamaica,11.037483,11.237335
2021,151,Tonga,18.751971,18.330966
2021,151,Dominican Republic,42.028348,39.394336
2021,151,Saint Lucia,20.083165,19.475048
2021,151,Mauritius,5.403496,5.059447
2021,151,Turkmenistan,3.704302,3.657767
2021,151,Maldives,8.020937,7.682654
2021,151,Dominica,10.383518,10.091013
2021,151,Guyana,38.399128,37.261642
2021,151,Antigua and Barbuda,0.682493,0.635901
2021,151,Belize,3.256838,3.213206
2021,151,Saint Vincent and the Grenadines,25.322689,24.562511
2021,151,Suriname,1.79426,1.699129
2021,151,Gabon,2.578359,2.449918
2021,151,Grenada,13.121606,12.727481
2021,151,Micronesia,1.986587,1.950909
2021,151,Tuvalu,2.985331,2.959885
2021,151,Sao Tome and Principe,4.082985,3.925371
2021,151,Marshall Islands,11.244728,11.938596
2021,151,Niue,1.368852,1.347846
2021,151,Palau,26.14439,24.883342
2021,151,Equatorial Guinea,1.3785,1.314587
2021,151,Comoros,6.975634,6.490195
2021,151,Nauru,7.668629,7.530687
2021,151,Tokelau,0.928055,0.878034
2021,151,Wallis and Futuna,43.701279,40.0083
2021,151,Montserrat,14.355312,13.528212
2021,151,Saint Helena,10.30148,9.708794
2022,151,Albania,56.902137,56.902137
2022,151,Bosnia and Herzegovina,85.2444060000001,85.2444060000001
2022,151,Kosovo,103.622395,103.622395
2022,151,States Ex-Yugoslavia unspecified,2.628311,2.628311
2022,151,Türkiye,78.274398,78.274398
2022,151,Moldova,113.131062,113.131062
2022,151,Montenegro,20.38073,20.38073
2022,151,Serbia,167.584725,167.584725
2022,151,"Bilateral, unspecified",2426.221807,2426.221807
2022,151,Ukraine,9572.67489900002,9572.67489900002
2022,151,Lebanon,108.990877,108.990877
2022,151,Cameroon,159.069075,159.069075
2022,151,Democratic Republic of the Congo,289.025453999999,289.025453999999
2022,151,Benin,104.217782,104.217782
2022,151,Ethiopia,170.880955,170.880955
2022,151,Madagascar,37.074238,37.074238
2022,151,Malawi,95.124678,95.124678
2022,151,Zimbabwe,68.2593230000001,68.2593230000001
2022,151,Rwanda,119.761859,119.761859
2022,151,Togo,76.1617260000001,76.1617260000001
2022,151,Bhutan,52.203395,52.203395
2022,151,Lao People's Democratic Republic,36.825006,36.825006
2022,151,Belarus,45.53598,45.53598
2022,151,Kyrgyzstan,77.022965,77.022965
2022,151,"Europe, regional",312.94941,312.94941
2022,151,"Asia, regional",139.962948,139.962948
2022,151,"Central Asia, regional",35.37386,35.37386
2022,151,Cambodia,119.204645,119.204645
2022,151,Uzbekistan,368.905134,368.905134
2022,151,Fiji,91.31901,91.31901
2022,151,Pakistan,308.172768,308.172768
2022,151,Solomon Islands,67.756581,67.756581
2022,151,Marshall Islands,8.392355,8.392355
2022,151,Tonga,28.65015,28.65015
2022,151,Micronesia,13.187079,13.187079
2022,151,Vanuatu,21.691475,21.691475
2022,151,Kiribati,14.571205,14.571205
2022,151,Samoa,40.468363,40.468363
2022,151,Tuvalu,9.179877,9.179877
2022,151,Tajikistan,80.8978689999999,80.8978689999999
2022,151,Timor-Leste,37.958628,37.958628
2022,151,"Far East Asia, regional",38.827085,38.827085
2022,151,Philippines,58.768239,58.768239
2022,151,Viet Nam,124.106414,124.106414
2022,151,Bangladesh,222.147684,222.147684
2022,151,Sri Lanka,51.823728,51.823728
2022,151,"Oceania, regional",70.365175,70.365175
2022,151,China (People's Republic of),18.219637,18.219637
2022,151,Mongolia,45.746096,45.746096
2022,151,Afghanistan,179.375581,179.375581
2022,151,Kazakhstan,6.478233,6.478233
2022,151,Maldives,14.23262,14.23262
2022,151,India,39.203596,39.203596
2022,151,"South Asia, regional",17.357735,17.357735
2022,151,Georgia,117.838252,117.838252
2022,151,Nepal,112.919658,112.919658
2022,151,Niue,1.77,1.77
2022,151,Armenia,145.466886,145.466886
2022,151,Azerbaijan,16.542724,16.542724
2022,151,Malaysia,5.186748,5.186748
2022,151,Papua New Guinea,124.719921,124.719921
2022,151,Indonesia,335.483138,335.483138
2022,151,Myanmar,113.165708,113.165708
2022,151,Burkina Faso,178.452238,178.452238
2022,151,West Bank and Gaza Strip,159.843602,159.843602
2022,151,El Salvador,62.98622,62.98622
2022,151,Guatemala,100.269097,100.269097
2022,151,Honduras,256.666119,256.666119
2022,151,Peru,89.898442,89.898442
2022,151,Ecuador,34.283527,34.283527
2022,151,Bolivia,42.229603,42.229603
2022,151,Chad,32.875896,32.875896
2022,151,North Macedonia,36.10473,36.10473
2022,151,Uganda,193.158745,193.158745
2022,151,Tanzania,247.774948,247.774948
2022,151,Senegal,204.79762,204.79762
2022,151,Colombia,134.633166,134.633166
2022,151,Brazil,46.477865,46.477865
2022,151,Mali,128.556628,128.556628
2022,151,"Africa, regional",339.3384,339.3384
2022,151,"Caribbean & Central America, regional",29.82022,29.82022
2022,151,Nicaragua,561.329116,561.329116
2022,151,Niger,72.149626,72.149626
2022,151,Zambia,163.637814,163.637814
2022,151,Cabo Verde,14.819571,14.819571
2022,151,Argentina,5.837731,5.837731
2022,151,Paraguay,21.971537,21.971537
2022,151,Guinea,25.263875,25.263875
2022,151,Central African Republic,27.018892,27.018892
2022,151,Kenya,408.548254999999,408.548254999999
2022,151,"North of Sahara, regional",20.57383,20.57383
2022,151,"America, regional",101.465566,101.465566
2022,151,Angola,14.906014,14.906014
2022,151,Burundi,40.694249,40.694249
2022,151,Botswana,2.568437,2.568437
2022,151,Ghana,53.355977,53.355977
2022,151,Gambia,20.696701,20.696701
2022,151,Equatorial Guinea,2.076776,2.076776
2022,151,Guinea-Bissau,10.73291,10.73291
2022,151,Haiti,73.755271,73.755271
2022,151,Iraq,119.064991,119.064991
2022,151,Iran,4.653267,4.653267
2022,151,Jordan,198.477157,198.477157
2022,151,Comoros,5.06194,5.06194
2022,151,Liberia,63.216967,63.216967
2022,151,Lesotho,13.1913,13.1913
2022,151,Libya,75.55357,75.55357
2022,151,Morocco,100.95767,100.95767
2022,151,Congo,44.227978,44.227978
2022,151,Eswatini,3.045007,3.045007
2022,151,Côte d'Ivoire,279.792995,279.792995
2022,151,Costa Rica,7.147276,7.147276
2022,151,Cuba,18.80676,18.80676
2022,151,Djibouti,17.571419,17.571419
2022,151,Dominican Republic,22.209655,22.209655
2022,151,Algeria,17.367385,17.367385
2022,151,Egypt,64.865519,64.865519
2022,151,Eritrea,1.778029,1.778029
2022,151,Sudan,106.090043,106.090043
2022,151,Sierra Leone,91.8475799999999,91.8475799999999
2022,151,Somalia,167.334638,167.334638
2022,151,South Sudan,84.135732,84.135732
2022,151,Sao Tome and Principe,5.880008,5.880008
2022,151,Syrian Arab Republic,49.241903,49.241903
2022,151,Thailand,24.005867,24.005867
2022,151,Turkmenistan,1.901698,1.901698
2022,151,Tunisia,136.883749,136.883749
2022,151,Venezuela,33.500186,33.500186
2022,151,Yemen,81.576107,81.576107
2022,151,South Africa,41.004329,41.004329
2022,151,Mauritania,30.22124,30.22124
2022,151,Mauritius,2.282609,2.282609
2022,151,Mexico,69.07273,69.07273
2022,151,Mozambique,241.169834,241.169834
2022,151,Namibia,7.480578,7.480578
2022,151,Nigeria,684.422671,684.422671
2022,151,Panama,6.837273,6.837273
2022,151,"South of Sahara, regional",377.106838,377.106838
2022,151,"Southern Africa, regional",20.140188,20.140188
2022,151,"Middle East, regional",191.591889,191.591889
2022,151,"South America, regional",106.466642,106.466642
2022,151,"Eastern Africa, regional",43.663049,43.663049
2022,151,"Central America, regional",17.500475,17.500475
2022,151,"Middle Africa, regional",22.045699,22.045699
2022,151,Gabon,51.227007,51.227007
2022,151,"Caribbean, regional",13.517618,13.517618
2022,151,"Western Africa, regional",74.292779,74.292779
2022,151,"Melanesia, regional",0.034627,0.034627
2022,151,"Micronesia, regional",0.034627,0.034627
2022,151,"Polynesia, regional",0.034627,0.034627
2022,151,"South & Central Asia, regional",22.26529,22.26529
2022,151,Suriname,1.809121,1.809121
2022,151,Jamaica,14.51458,14.51458
2022,151,Belize,1.150731,1.150731
2022,151,Guyana,136.168236,136.168236
2022,151,Dominica,16.915092,16.915092
2022,151,Saint Lucia,1.435736,1.435736
2022,151,Grenada,13.509587,13.509587
2022,151,Saint Vincent and the Grenadines,1.136758,1.136758
2022,151,Nauru,2.07768,2.07768
2022,151,Palau,0.351229,0.351229
2022,151,Wallis and Futuna,46.852013,46.852013
2022,151,Tokelau,0.149708,0.149708
2022,151,Democratic People's Republic of Korea,0.559613,0.559613
2022,151,Saint Helena,9.46524,9.46524
2022,151,Montserrat,12.134022,12.134022
