year,sector_code,recipient_name,usd_disbursement,usd_disbursement_deflated
2019,510,Democratic Republic of the Congo,0,0
2019,510,Peru,0,0
2019,510,Viet Nam,0,0
2019,510,India,165.829252,138.962367
2019,510,Bolivia,0,0
2019,510,Nicaragua,0,0
2019,510,Tunisia,43.470469,44.505311
2019,510,South Sudan,-0.002421,-0.002566
2019,510,"Middle East, regional",0.016618,0.017601
2019,510,Nauru,0,0
2019,510,Tuvalu,7.134179,7.863814
2019,510,Senegal,16.142218,17.149475
2019,510,Sudan,372.218895,394.289723
2019,510,Sierra Leone,25.126923,25.725085
2019,510,Cabo Verde,17.870379,18.296613
2019,510,"Eastern Africa, regional",0.081169,0.085981
2019,510,Kazakhstan,0.015186,0.016087
2019,510,"Asia, regional",0.111469,0.11808
2019,510,"Europe, regional",0.812842,0.838231
2019,510,West Bank and Gaza Strip,315.748031,338.863148
2019,510,Somalia,35,36.10575
2019,510,"Bilateral, unspecified",50.978131,0.948919
2019,510,Solomon Islands,0.678016,0.776802
2019,510,Papua New Guinea,0.927636,1.062791
2019,510,Rwanda,36.681801,30.738786
2019,510,Zambia,0,0
2019,510,Niger,44.233807,45.119317
2019,510,Tanzania,0,0
2019,510,Uganda,0,0
2019,510,Eritrea,80,84.743623
2019,510,Serbia,200,211.859059
2019,510,Lebanon,0,0
2019,510,Syrian Arab Republic,0,0
2019,510,"Africa, regional",72.577837,73.253537
2019,510,Fiji,1.89006,2.017208
2019,510,"America, regional",0.13231,0.140155
2019,510,Yemen,121.04792,128.225492
2019,510,Tonga,0,0
2019,510,Niue,4.940711,5.273312
2019,510,Samoa,0,0
2019,510,Kiribati,0.761515,0.812779
2019,510,Tokelau,4.11726,4.394427
2019,510,Morocco,55.933181,57.264705
2019,510,Togo,17.911116,18.337502
2019,510,South Africa,0.559296,0.572611
2019,510,Nepal,1.707993,1.748653
2019,510,Guatemala,0,0
2019,510,Indonesia,0,0
2019,510,Philippines,0,0
2019,510,Ukraine,0,0
2019,510,Lao People's Democratic Republic,0,0
2019,510,Thailand,0,0
2019,510,Cambodia,0,0
2019,510,Myanmar,0,0
2019,510,Sri Lanka,0,0
2019,510,"South of Sahara, regional",0.3,0.251395
2019,510,Mauritius,0,0
2019,510,Micronesia,46.964668,53.270614
2019,510,Marshall Islands,35.249,39.981883
2019,510,Palau,0,0
2020,510,"Bilateral, unspecified",31.396011,0
2020,510,Somalia,318.455708,327.985712
2020,510,Tunisia,97.57421,96.748456
2020,510,West Bank and Gaza Strip,72.92897,79.272545
2020,510,South Sudan,55.337286,56.88075
2020,510,Lebanon,0,0
2020,510,Sudan,946.038085,972.424178
2020,510,Albania,0,0
2020,510,Jordan,514.742285,475.198888
2020,510,Eritrea,0,0
2020,510,Haiti,156.41009,159.051809
2020,510,Togo,153.967251,157.474168
2020,510,Senegal,300.921929,305.50854
2020,510,Honduras,158.892831,163.324658
2020,510,Liberia,114.783811,117.292792
2020,510,Chad,256.82011,260.680731
2020,510,Niger,227.303227,230.548235
2020,510,Mauritania,184.814794,189.969635
2020,510,Ethiopia,186.144535,191.336466
2020,510,Burkina Faso,282.727158,285.580495
2020,510,Benin,238.549269,243.047959
2020,510,Tajikistan,193.88895,199.296887
2020,510,Nepal,219.354113,225.439348
2020,510,Malawi,193.262154,198.652609
2020,510,Sierra Leone,196.385979,200.632749
2020,510,Mali,268.518015,274.472282
2020,510,Rwanda,251.239219,252.201808
2020,510,Guinea,233.854388,239.85875
2020,510,Afghanistan,457.63659,465.863573
2020,510,Papua New Guinea,368.573763,378.921303
2020,510,Mozambique,316.462425,325.289173
2020,510,Armenia,27.350427,27.001479
2020,510,Gambia,69.118655,69.400373
2020,510,Djibouti,77.220663,77.437456
2020,510,Tanzania,0,0
2020,510,Nicaragua,60.353507,62.036883
2020,510,Central African Republic,90.543636,91.641168
2020,510,Yemen,14.766,15.177852
2020,510,Kyrgyzstan,82.458519,84.758446
2020,510,Myanmar,400.966592,351.700744
2020,510,Uzbekistan,128.21464,131.790794
2020,510,Moldova,177.944539,179.20174
2020,510,Vanuatu,1.946535,2.065601
2020,510,Congo,0,0
2020,510,Comoros,13.556912,13.663124
2020,510,Solomon Islands,11.599196,11.987493
2020,510,Dominica,14.357705,14.756588
2020,510,Zambia,0,0
2020,510,Saint Vincent and the Grenadines,16.296701,16.751247
2020,510,Sao Tome and Principe,17.286839,17.769003
2020,510,Samoa,29.377535,30.423639
2020,510,Grenada,22.843238,23.48038
2020,510,Lesotho,16.269464,16.722093
2020,510,Maldives,76.362031,68.416986
2020,510,Saint Lucia,29.80764,30.639033
2020,510,Cabo Verde,53.354311,54.015575
2020,510,Burundi,0,0
2020,510,Bangladesh,575.443119,520.968827
2020,510,Madagascar,384.200984,394.917091
2020,510,Democratic Republic of the Congo,371.202624,381.556182
2020,510,Cameroon,461.321986,474.189146
2020,510,Uganda,502.829821,516.854715
2020,510,Côte d'Ivoire,410.665374,421.354798
2020,510,Kenya,756.055477,777.143323
2020,510,Ghana,1126.521228,1153.934949
2020,510,Morocco,152.221266,151.490541
2020,510,Bosnia and Herzegovina,0.134,0.137738
2020,510,Pakistan,2.939,3.020974
2020,510,Costa Rica,0,0
2020,510,Indonesia,468.329674,380.642992
2020,510,Viet Nam,0,0
2020,510,Iraq,0,0
2020,510,India,133.886368,108.818446
2020,510,Mongolia,234.164837,190.321496
2020,510,Philippines,468.329674,380.642992
2020,510,Ukraine,1253.561254,1237.567782
2020,510,Thailand,0,0
2020,510,Sri Lanka,0,0
2020,510,Cambodia,0,0
2020,510,Lao People's Democratic Republic,0.936659,0.761286
2020,510,Georgia,182.336182,180.009859
2020,510,Montenegro,34.188034,33.751849
2020,510,South Africa,0.153675,0.151715
2020,510,North Macedonia,127.635327,126.006902
2020,510,Angola,0,0
2020,510,Kiribati,7.991026,8.269206
2020,510,Kosovo,56.980057,56.253081
2020,510,Antigua and Barbuda,0,0
2020,510,Belize,0,0
2020,510,Suriname,0,0
2020,510,Tuvalu,3.394952,3.671992
2020,510,Timor-Leste,11.007912,12.63633
2020,510,Niue,11.354789,12.049341
2020,510,Tokelau,10.868155,11.53294
2020,510,Tonga,4.217493,4.475469
2020,510,Fiji,3.568648,3.786935
2020,510,Nauru,0.999156,1.060272
2020,510,Mauritius,0,0
2020,510,Gabon,0,0
2020,510,"Middle Africa, regional",25.027312,24.11633
2020,510,"Western Africa, regional",49.152035,47.362926
2020,510,Palau,2.204232,2.467607
2020,510,Micronesia,109.429047,122.504276
2020,510,Marshall Islands,100.895858,112.951491
2020,510,Peru,0,0
2020,510,Bolivia,0,0
2020,510,Egypt,0,0
2021,510,Congo,0,0
2021,510,Costa Rica,0.290103,0.281386
2021,510,Côte d'Ivoire,2.698312,2.526516
2021,510,Djibouti,12.623975,12.244664
2021,510,Dominica,0.032105,0.031141
2021,510,Dominican Republic,0.01652,0.016024
2021,510,Ecuador,0,0
2021,510,Egypt,5000,4849.765798
2021,510,El Salvador,0.044699,0.043356
2021,510,Equatorial Guinea,1.904283,1.847065
2021,510,Eswatini,0.534715,0.518648
2021,510,Ethiopia,0.48244,0.467944
2021,510,Gabon,0.64487,0.625495
2021,510,Pakistan,0.084603,0.082061
2021,510,Gambia,62.474106,60.104685
2021,510,Georgia,14.218887,13.228067
2021,510,Ghana,0.993542,0.960875
2021,510,Grenada,0.027741,0.026907
2021,510,Guinea,3.63368,3.380192
2021,510,Guinea-Bissau,22.369747,21.601002
2021,510,Haiti,6.290658,5.851815
2021,510,Honduras,41.52082,40.273251
2021,510,Iraq,0.0128,0.012415
2021,510,Jamaica,0,0
2021,510,Jordan,446.361881,407.935616
2021,510,Kenya,302.197244,293.117171
2021,510,Kosovo,59.129612,55.004675
2021,510,Kyrgyzstan,0.296946,0.288024
2021,510,Lesotho,0.161423,0.150163
2021,510,Panama,0,0
2021,510,Liberia,25.710426,24.878733
2021,510,Madagascar,108.945298,105.671836
2021,510,Malawi,0,0
2021,510,Rwanda,48.875984,43.787477
2021,510,Samoa,20.167801,19.38984
2021,510,Mali,69.655806,66.891241
2021,510,Uzbekistan,136.727728,114.519804
2021,510,Vanuatu,6.011315,5.681535
2021,510,Yemen,0,0
2021,510,Mauritania,124.225412,120.49283
2021,510,Moldova,86.416775,81.471944
2021,510,Mongolia,0.087843,0.081715
2021,510,Montenegro,35.477767,33.002805
2021,510,Morocco,198.544001,167.166071
2021,510,Mozambique,0.145684,0.144537
2021,510,Myanmar,122.724406,119.036925
2021,510,Namibia,0,0
2021,510,Nepal,0.885087,0.828227
2021,510,Nicaragua,0,0
2021,510,Niger,117.077694,111.813497
2021,510,Nigeria,0,0
2021,510,North Macedonia,104.068117,96.808227
2021,510,Afghanistan,159.095685,153.937898
2021,510,Albania,223.786604,208.608717
2021,510,Angola,17.738884,16.501402
2021,510,Argentina,0,0
2021,510,Armenia,0.006667,0.006466
2021,510,Bangladesh,0.099882,0.096881
2021,510,Benin,1.904872,1.771986
2021,510,Bolivia,0,0
2021,510,Bosnia and Herzegovina,147.849845,137.536726
2021,510,Burkina Faso,45.753198,42.790472
2021,510,Burundi,76.79278,74.4854
2021,510,Cameroon,60.220542,58.425563
2021,510,Central African Republic,37.106923,35.895949
2021,510,Chad,110.682201,105.818963
2021,510,Colombia,0,0
2021,510,Comoros,19.560846,18.490079
2021,510,Democratic Republic of the Congo,503.83948,488.700695
2021,510,Sao Tome and Principe,5.4221,5.259183
2021,510,Senegal,71.602846,69.915003
2021,510,Sierra Leone,97.179415,94.222499
2021,510,Solomon Islands,27.131048,23.19459
2021,510,Somalia,30,31.464477
2021,510,South Africa,0.042289,0.039339
2021,510,South Sudan,178.151318,172.798433
2021,510,Sri Lanka,0.029764,0.02887
2021,510,Saint Lucia,0.044578,0.043238
2021,510,Saint Vincent and the Grenadines,11.764481,11.410995
2021,510,Sudan,1600.206875,1552.125714
2021,510,Suriname,0,0
2021,510,Tajikistan,0,0
2021,510,Tanzania,593.739991,575.89998
2021,510,Togo,1.539853,1.493584
2021,510,Tonga,24.017555,23.291752
2021,510,Tunisia,355.222281,330.441639
2021,510,Uganda,289.93659,281.224911
2021,510,Ukraine,709.590943,660.090606
2021,510,Zambia,0.382021,0.370543
2021,510,West Bank and Gaza Strip,33.554319,36.239591
2021,510,"Africa, regional",3.097972,3.004889
2021,510,"Europe, regional",0.239035,0.231852
2021,510,"Middle East, regional",0.305183,0.296014
2021,510,Botswana,0.184799,0.179247
2021,510,Timor-Leste,6.161446,6.135966
2021,510,Nauru,3.536577,3.506701
2021,510,Fiji,217.501042,199.358757
2021,510,Tuvalu,2.093655,2.04441
2021,510,"Bilateral, unspecified",0.467178,0.462848
2021,510,Guatemala,0.329344,0.31893
2021,510,India,34.059099,28.52839
2021,510,Tokelau,8.84017,8.355198
2021,510,Niue,14.108911,13.334895
2021,510,Kiribati,2.426059,2.292966
2021,510,Papua New Guinea,275.526765,230.997442
2021,510,Palau,2.596711,2.677626
2021,510,Micronesia,98.655672,105.498073
2021,510,Marshall Islands,70.397597,75.254896
2021,510,Peru,0,0
2021,510,Viet Nam,0.710077,0.688741
2021,510,Cabo Verde,10.270959,9.608083
2021,510,Lebanon,0.011534,0.011187
2021,510,Serbia,0,0
2021,510,"America, regional",0.395877,0.383982
2021,510,Thailand,0.206446,0.200243
2021,510,Mauritius,273.355579,228.942734
2021,510,Wallis and Futuna,1.419111,1.299186
2021,510,"Western Africa, regional",16.76432,15.347622
2021,510,"Middle Africa, regional",23.104756,21.152248
2021,510,Bhutan,0.651445,0.631871
2021,510,Maldives,0.094357,0.091521
2021,510,Eritrea,0.905652,0.87844
2021,510,Azerbaijan,0.101597,0.098545
2021,510,Venezuela,0.233483,0.226467
2021,510,Iran,0.086363,0.083769
2021,510,Guyana,0.020942,0.020313
2021,510,"Asia, regional",0.979229,0.949806
2021,510,Cuba,0.081953,0.079491
2021,510,Libya,0.146222,0.141829
2021,510,Indonesia,0.104198,0.101066
2021,510,Philippines,0.003831,0.003715
2021,510,China (People's Republic of),0.095356,0.09249
2021,510,Paraguay,0.035798,0.034723
2021,510,Malaysia,0.034096,0.033071
2021,510,Lao People's Democratic Republic,0,0
2021,510,Cambodia,227.758681,190.749108
2022,510,Benin,1.835271,1.835271
2022,510,Ghana,0.226379,0.226379
2022,510,Malawi,22.752463,22.752463
2022,510,Cameroon,15.070161,15.070161
2022,510,Democratic Republic of the Congo,5.854956,5.854956
2022,510,Ethiopia,0,0
2022,510,Liberia,0.001477,0.001477
2022,510,Madagascar,0,0
2022,510,Mali,98.936718,98.936718
2022,510,Mauritania,92.883583,92.883583
2022,510,Niger,185.093497,185.093497
2022,510,Zimbabwe,0,0
2022,510,Rwanda,0.000537,0.000537
2022,510,Sao Tome and Principe,15.774529,15.774529
2022,510,Djibouti,19.88672,19.88672
2022,510,Togo,0,0
2022,510,Zambia,187.212617,187.212617
2022,510,Tajikistan,0,0
2022,510,Bhutan,25.152121,25.152121
2022,510,Pakistan,50,50
2022,510,Cambodia,153.235813,153.235813
2022,510,Ukraine,9033.605417,9033.605417
2022,510,Armenia,6.309812,6.309812
2022,510,Bangladesh,75,75
2022,510,Bosnia and Herzegovina,96.631048,96.631048
2022,510,Burundi,0,0
2022,510,Cabo Verde,0.565435,0.565435
2022,510,Central African Republic,62.331507,62.331507
2022,510,Chad,23.97883,23.97883
2022,510,Colombia,150.112719,150.112719
2022,510,Congo,439.219656,439.219656
2022,510,Costa Rica,173.454069,173.454069
2022,510,Dominica,5.487502,5.487502
2022,510,Dominican Republic,193.853226,193.853226
2022,510,Georgia,34.195613,34.195613
2022,510,Grenada,0.033901,0.033901
2022,510,Guinea-Bissau,10.516352,10.516352
2022,510,Haiti,73.926499,73.926499
2022,510,Honduras,83.779521,83.779521
2022,510,Iraq,0.025,0.025
2022,510,Kyrgyzstan,319.658718,319.658718
2022,510,Moldova,163.620548,163.620548
2022,510,Mongolia,0,0
2022,510,Montenegro,99.408187,99.408187
2022,510,Namibia,152.039986,152.039986
2022,510,North Macedonia,105.678498,105.678498
2022,510,Senegal,8.027133,8.027133
2022,510,Serbia,5.093493,5.093493
2022,510,Somalia,20.818503,20.818503
2022,510,South Africa,0.03361,0.03361
2022,510,Sri Lanka,28.105983,28.105983
2022,510,Tonga,156.292581,156.292581
2022,510,Tunisia,358.707919,358.707919
2022,510,Uganda,9.234823,9.234823
2022,510,Uzbekistan,220.78881,220.78881
2022,510,Yemen,300,300
2022,510,West Bank and Gaza Strip,33.773657,33.773657
2022,510,Afghanistan,103.21777,103.21777
2022,510,Morocco,101.987729,101.987729
2022,510,Egypt,5000,5000
2022,510,Jordan,383.753808,383.753808
2022,510,Tanzania,3.153454,3.153454
2022,510,Burkina Faso,0,0
2022,510,Côte d'Ivoire,1.419045,1.419045
2022,510,Equatorial Guinea,0,0
2022,510,Guinea,0.567883,0.567883
2022,510,Kenya,0,0
2022,510,Lesotho,0,0
2022,510,Mozambique,0.063492,0.063492
2022,510,Sierra Leone,0.385635,0.385635
2022,510,Comoros,6.811332,6.811332
2022,510,Kosovo,0,0
2022,510,Paraguay,0,0
2022,510,Viet Nam,1.231101,1.231101
2022,510,Samoa,7.554309,7.554309
2022,510,Ecuador,0,0
2022,510,Wallis and Futuna,0,0
2022,510,Mauritius,0,0
2022,510,Lebanon,0.031391,0.031391
2022,510,"Western Africa, regional",5.65254,5.65254
2022,510,"Middle Africa, regional",32.832465,32.832465
2022,510,Gabon,0,0
2022,510,Tuvalu,2.437366,2.437366
2022,510,"Oceania, regional",0.088944,0.088944
2022,510,Timor-Leste,0.098629,0.098629
2022,510,Fiji,83.547702,83.547702
2022,510,Kiribati,3.108613,3.108613
2022,510,Vanuatu,1.005311,1.005311
2022,510,Niue,11.984128,11.984128
2022,510,Marshall Islands,82.141426,82.141426
2022,510,Micronesia,99.575982,99.575982
2022,510,Solomon Islands,9.569218,9.569218
2022,510,"Far East Asia, regional",1.240063,1.240063
2022,510,Lao People's Democratic Republic,3.259814,3.259814
2022,510,Thailand,380.974124,380.974124
2022,510,Nauru,6.148,6.148
2022,510,Palau,4.922342,4.922342
2022,510,Papua New Guinea,1.452149,1.452149
2022,510,Tokelau,7.130181,7.130181
2022,510,Philippines,0,0
2022,510,Indonesia,0,0
2022,510,Myanmar,0,0
2022,510,India,0,0
2022,510,Maldives,0.001319,0.001319
2022,510,Nepal,76.91412,76.91412
2022,510,"Africa, regional",0.068808,0.068808
2022,510,Sudan,0,0
2022,510,"America, regional",0.180877,0.180877
2022,510,"Asia, regional",0,0
2022,510,"Bilateral, unspecified",0,0
2022,510,Gambia,1.007379,1.007379
2022,510,Guyana,0.082373,0.082373
2022,510,Iran,0,0
2022,510,Saint Lucia,0.015189,0.015189
2022,510,Saint Vincent and the Grenadines,0.03355,0.03355
2022,510,Montserrat,0.005,0.005
2022,510,Eswatini,0.075157,0.075157
2022,510,Angola,3.239037,3.239037
2022,510,Albania,22.320312,22.320312
2022,510,Guatemala,0,0
2022,510,"South of Sahara, regional",0.011568,0.011568
2022,510,South Sudan,3.76,3.76
2022,510,Peru,0,0
2022,510,El Salvador,0,0
2022,510,Nicaragua,0,0
2022,510,Bolivia,0,0
